onset	duration	trial_type	response_time	stim_file	TODO -- fill in rows and add more tab-separated columns if desired
0.0	4.987000000000023	T:	n/a	n/a	n/a
4.987000000000023	305.563	FR:	n/a	n/a	n/a
310.55	161.139	GR0:	n/a	Computer Store; Planet; Floating Islands; Bedroom; Tool	n/a
471.689	122.793	GR1:	n/a	Stone Altar; Apple Crates; Abandoned Birthday Party; Firepit; Human Portraits	n/a
594.482	141.21000000000004	GR2:	n/a	Stone Altar; Colorful Wall; Crystals; Clocks; Ruins	n/a
735.692	120.94399999999996	GR3:	n/a	Empty; Cat Portraits; Ruins; Chess; Human Portraits	n/a
856.636	103.38200000000006	GR4:	n/a	Painting; Storage Boxes; Chess; Ruins; Cat Portraits	n/a
960.018	51.047000000000025	GR5:	n/a	Chess; Storage Boxes; Painting; Computer Store; Tool	n/a
1011.065	74.58600000000001	GR6:	n/a	Candy; Classroom; Tool; Bedroom; Floating Islands	n/a
1085.651	142.058	GR7:	n/a	Human Portraits; Firepit; Abandoned Birthday Party; Apple Crates; Stone Altar	n/a
1227.709	173.49	GR8:	n/a	Tool; Classroom; Antiques; TV; Candy	n/a
1401.199	175.86099999999988	GR9:	n/a	Ruins; Clocks; Crystals; Colorful Wall; Stone Altar	n/a
1577.06	197.2220000000002	GR10:	n/a	Floating Islands; Planet; Computer Store; Painting; Human Portraits	n/a
1774.2820000000002	n/a	PT:	n/a	n/a	n/a
